名稱,來源平台,提供機關,格式,資源數,授權,最後更新,ODPortal,原始網址,分級,資源總數,已探測資源,與其他資料集共用資源,最大記錄數,檔案類欄位,實際型態
55個原住民族鄉鎮市區,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/5/26 下午 03:39:01,https://odportal.tw/dataset/b-xyU8mb,https://data.gov.tw/dataset/163124,連結殼,3,2,,55,網址,json;text
十五歲以上現住原住民族人口之教育程度─按年齡別分,政府開放資料平臺,,CSV,1,OGDL-1.0,2025/12/8 下午 01:52:04,https://odportal.tw/dataset/tZRIGYkR,https://data.gov.tw/dataset/124714,真資料,1,1,,1224,,text
大專校院原住民學生及畢業生人數—按年級別、等級別與性別分,政府開放資料平臺,,JSON;CSV,5,OGDL-1.0,2026/5/5 下午 01:48:52,https://odportal.tw/dataset/j4OTGzN8,https://data.gov.tw/dataset/33513,真資料,5,2,,262,,json
大專校院原住民學生及畢業生人數—按等級別與校別分,政府開放資料平臺,,JSON;CSV,5,OGDL-1.0,2026/5/5 下午 01:13:34,https://odportal.tw/dataset/WWFWlfY5,https://data.gov.tw/dataset/33514,真資料,5,2,,530,,json
大專院校原住民族獎助學金各獲獎類別學生族別統計,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:49:31,https://odportal.tw/dataset/8iXDWLsT,https://data.gov.tw/dataset/93932,真資料,3,2,,32,,json;text
大學校院原住民專班核定外加名額,政府開放資料平臺,,CSV,1,OGDL-1.0,2024/12/31 下午 05:00:04,https://odportal.tw/dataset/46LyTAQ5,https://data.gov.tw/dataset/25694,真資料,1,1,,26,,text
中央研究院原住民與身心障礙者人數統計表,政府開放資料平臺,,ODS,1,OGDL-1.0,2023/10/5 下午 06:12:02,https://odportal.tw/dataset/66efQ0tD,https://data.gov.tw/dataset/89444,二進位,1,1,,,,zip
中老年慢性病宣導教材原住民語翻譯稿件(布農族),政府開放資料平臺,,PDF,1,OGDL-1.0,2026/4/13 上午 10:51:04,https://odportal.tw/dataset/ZVLcXhwP,https://data.gov.tw/dataset/177390,二進位,1,1,,,,pdf
中老年慢性病宣導教材原住民語翻譯稿件(卑南族),政府開放資料平臺,,PDF,1,OGDL-1.0,2026/4/13 上午 10:50:54,https://odportal.tw/dataset/MCesbqNe,https://data.gov.tw/dataset/177388,二進位,1,1,,,,pdf
中老年慢性病宣導教材原住民語翻譯稿件(阿美族),政府開放資料平臺,,PDF,1,OGDL-1.0,2026/4/13 上午 10:50:56,https://odportal.tw/dataset/dbhdsVl1,https://data.gov.tw/dataset/177389,二進位,1,1,,,,pdf
中老年慢性病宣導教材原住民語翻譯稿件(排灣族),政府開放資料平臺,,PDF,1,OGDL-1.0,2026/4/13 上午 10:50:53,https://odportal.tw/dataset/2SqD0veV,https://data.gov.tw/dataset/177387,二進位,1,1,,,,pdf
中老年慢性病宣導教材原住民語翻譯稿件(魯凱族),政府開放資料平臺,,PDF,1,OGDL-1.0,2026/4/10 下午 03:45:55,https://odportal.tw/dataset/QWoysabI,https://data.gov.tw/dataset/177381,二進位,1,1,,,,pdf
公益彩券回饋金指標型計畫–推動原住民族環境友善農業多態模式加值推廣計畫核定名單,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:47:43,https://odportal.tw/dataset/hfHa1sVJ,https://data.gov.tw/dataset/157701,真資料,3,2,,23,,json;text
公務人員特種考試原住民族考試缺額表暨增列缺額表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 12:27:45,https://odportal.tw/dataset/P1_TpqrD,https://data.gov.tw/dataset/166713,真資料,3,2,,953,,json;text
台閩原住民族人口-按性別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/5/21 下午 03:59:25,https://odportal.tw/dataset/qI_NOw9g,https://data.gov.tw/dataset/145938,真資料,3,2,,104,,json;text
台閩原住民族人口-按原民身分別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/5/21 下午 03:59:06,https://odportal.tw/dataset/bIWq4DvU,https://data.gov.tw/dataset/145935,真資料,3,2,,104,,json;text
台閩原住民族人口-按區域別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/5/21 下午 03:59:15,https://odportal.tw/dataset/CBwNbZmt,https://data.gov.tw/dataset/145936,真資料,3,2,,1144,,json;text
台閩原住民族人口-按族別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/5/21 下午 03:59:39,https://odportal.tw/dataset/ryjjo_jO,https://data.gov.tw/dataset/145937,真資料,3,2,,884,,json;text
台閩縣市鄉鎮市區原住民族人口-按性別族別,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/7/26 下午 09:17:14,https://odportal.tw/dataset/VDiI2NyS,https://data.gov.tw/dataset/145512,真資料,3,2,,2659,,json;text
台灣原住民族文化園區文化體驗時間表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:55:20,https://odportal.tw/dataset/hHCey2Y4,https://data.gov.tw/dataset/10076,真資料,3,2,,22,URL,json;text
全國原住民保留地使用情形,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:13:09,https://odportal.tw/dataset/s48I-1Ow,https://data.gov.tw/dataset/170589,真資料,3,2,,325,,json;text
全國原住民保留地所有權人分佈統計表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:12:56,https://odportal.tw/dataset/JCeHBRSj,https://data.gov.tw/dataset/170601,真資料,3,2,,520,,json;text
全國原住民保留地原住民權利統計表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:55:59,https://odportal.tw/dataset/otN3ohRF,https://data.gov.tw/dataset/170604,真資料,3,2,,416,,json;text
全國原住民保留地總面積與總筆數表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:49:46,https://odportal.tw/dataset/o9fYWfsn,https://data.gov.tw/dataset/151559,真資料,3,2,,65,,json;text
全國原住民納保分布,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/7/16 下午 01:40:39,https://odportal.tw/dataset/87lv_KLY,https://data.gov.tw/dataset/26765,真資料,1,1,,5107,,text
全國原住民族任公務人員人數,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/6/30 下午 05:00:07,https://odportal.tw/dataset/dcloSD5h,https://data.gov.tw/dataset/166479,真資料,1,1,,332,,text
全國原住民族任公務人員概況按官等分,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/7/6 下午 04:22:11,https://odportal.tw/dataset/kgbdGBv_,https://data.gov.tw/dataset/152219,真資料,1,1,,374,,text
全國原住民族任公務人員概況按族別分,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/7/6 下午 04:09:04,https://odportal.tw/dataset/AhzoX5Jo,https://data.gov.tw/dataset/152220,真資料,1,1,,198,,text
全國原住民族運動會各縣市參賽人數統計,政府開放資料平臺,,CSV,2,OGDL-1.0,2025/11/7 下午 05:27:31,https://odportal.tw/dataset/86CDbFuI,https://data.gov.tw/dataset/41365,真資料,2,2,,22,,text
全國原住民族運動會各縣市獎牌統計,政府開放資料平臺,,CSV,2,OGDL-1.0,2025/11/7 下午 05:33:54,https://odportal.tw/dataset/HY-X-snB,https://data.gov.tw/dataset/41366,真資料,2,2,,22,,text
各年度公費留學考試原住民生報名及錄取人數,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/4/14 下午 03:21:42,https://odportal.tw/dataset/LLhKlrdL,https://data.gov.tw/dataset/46731,真資料,1,1,,14,,text
各里現住原住民人口數按性別、年齡及原住民身分分,政府開放資料平臺,,JSON;CSV,12,OGDL-1.0,2025/12/30 下午 02:49:35,https://odportal.tw/dataset/2cc65mRO,https://data.gov.tw/dataset/163920,真資料,12,2,,977,,json;text
各級學校原住民學生人數結構,政府開放資料平臺,,CSV;JSON,6,OGDL-1.0,2026/5/7 上午 11:42:38,https://odportal.tw/dataset/fv5vROaI,https://data.gov.tw/dataset/33508,真資料,6,2,,132,,text
各級學校原住民學生概況,政府開放資料平臺,,CSV;JSON,6,OGDL-1.0,2025/6/6 下午 12:04:43,https://odportal.tw/dataset/XDjjQFDZ,https://data.gov.tw/dataset/40117,真資料,6,2,,231,,text
行政院所屬各機關暨地方政府原住民族公務人員訓練進修性別統計表,政府開放資料平臺,,CSV,2,OGDL-1.0,2026/6/18 下午 05:56:41,https://odportal.tw/dataset/O2PqCDEX,https://data.gov.tw/dataset/13252,真資料,2,2,,198,,text
典藏目錄-原住民類,政府開放資料平臺,,JSON,1,OGDL-1.0,2026/5/21 下午 05:37:39,https://odportal.tw/dataset/PRiM8udf,https://data.gov.tw/dataset/8706,真資料,1,1,,476,,json
定額進用身心障礙者實際進用人數－按原住民、性別、年齡及地區別分,政府開放資料平臺,,CSV;JSON;WEBSERVICES,3,OGDL-1.0,2026/6/12 下午 02:18:13,https://odportal.tw/dataset/IjHNc1en,https://data.gov.tw/dataset/146537,真資料,3,2,,330,,json;text
宜居建設計畫-強化部落安全防(減)災機能核定表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:10:40,https://odportal.tw/dataset/wYdJYy-g,https://data.gov.tw/dataset/157724,真資料,3,2,,112,,json;text
宜居建設計畫-提升部落居住環境品質核定明細-工程,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 12:20:44,https://odportal.tw/dataset/nk7xpsRO,https://data.gov.tw/dataset/157647,真資料,3,2,,89,,json;text
宜居建設計畫-提升部落居住環境品質核定明細-設計,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 12:25:11,https://odportal.tw/dataset/cLytMD9W,https://data.gov.tw/dataset/157648,真資料,3,2,,44,,json;text
宜居部落建設計畫-居住環境品質提升計畫核定表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/3 上午 12:26:03,https://odportal.tw/dataset/X7fXNbqz,https://data.gov.tw/dataset/165952,真資料,3,2,,103,,json;text
宜蘭縣108年度65歲(原住民55歲)以上老人補助裝置全口假牙「特約牙醫醫療院所」,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/7/4 上午 01:03:47,https://odportal.tw/dataset/6R4bQ1y9,https://data.gov.tw/dataset/129249,失效,1,1,,,,
直轄市原住民區代表,政府開放資料平臺,,CSV,1,OGDL-1.0,2025/12/22 上午 10:13:01,https://odportal.tw/dataset/F2oXHWUc,https://data.gov.tw/dataset/10050,連結殼,1,1,,1,連結網址,text
直轄市原住民區長,政府開放資料平臺,,CSV,1,OGDL-1.0,2025/12/20 上午 01:46:54,https://odportal.tw/dataset/iFbcZbqg,https://data.gov.tw/dataset/10049,連結殼,1,1,,1,連結網址,text
直轄市原住民區區長辦公位址轉換點位圖,政府開放資料平臺,,CSV;API,2,OGDL-1.0,2025/12/4 下午 06:13:36,https://odportal.tw/dataset/apMbttq7,https://data.gov.tw/dataset/73241,真資料,2,2,,6,,text
前瞻基礎建設-優化原住民族通路經營平台計畫核定一覽表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:53:25,https://odportal.tw/dataset/FDm6Dgil,https://data.gov.tw/dataset/166810,真資料,3,2,,9,,json;text
前瞻基礎建設計畫之城鄉建設的原民部落營造核定明細,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:54:23,https://odportal.tw/dataset/mTThXyfH,https://data.gov.tw/dataset/137402,真資料,3,2,,257,,json;text
屏東縣原住民家庭服務中心名冊,政府開放資料平臺,,CSV,2,OGDL-1.0,2023/8/31 下午 11:26:06,https://odportal.tw/dataset/dZBoN_Xg,https://data.gov.tw/dataset/90584,真資料,2,2,,8,,text
原民會主管機關公共建設維護管理機制彙整表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:54:07,https://odportal.tw/dataset/7GTCsxZp,https://data.gov.tw/dataset/129523,真資料,3,2,,10,,json;text
原民會補助原住民保險費分布,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/7/16 下午 01:40:38,https://odportal.tw/dataset/bFynZeHP,https://data.gov.tw/dataset/26773,真資料,1,1,,4626,,text
原住民、身心障礙者就業服務之有效求職推介就業人數-按性別分,政府開放資料平臺,,CSV;JSON;WEBSERVICES;XML,4,OGDL-1.0,2026/6/16 上午 10:30:46,https://odportal.tw/dataset/rrFtGUPQ,https://data.gov.tw/dataset/146536,真資料,4,2,,20,,text
原住民人口─按區域別分,政府開放資料平臺,,CSV,1,OGDL-1.0,2025/12/15 下午 10:55:25,https://odportal.tw/dataset/MrFOSJFY,https://data.gov.tw/dataset/9605,真資料,1,1,,299,,text
原住民人口按性別、年齡、原住民身分及婚姻狀況,政府開放資料平臺,,CSV;JSON;API,11,OGDL-1.0,2025/12/15 下午 08:35:27,https://odportal.tw/dataset/1tCkZG8X,https://data.gov.tw/dataset/14303,真資料,11,2,,607,,text
原住民人口按性別、年齡、原住民身分及婚姻狀況(含同婚),政府開放資料平臺,,CSV;JSON,3,OGDL-1.0,2026/3/6 下午 04:45:01,https://odportal.tw/dataset/98uepIYz,https://data.gov.tw/dataset/117989,二進位,3,2,,,,zip
原住民人口數單一年齡組─按區域別、性別分,政府開放資料平臺,,CSV,1,OGDL-1.0,2025/12/16 上午 02:16:33,https://odportal.tw/dataset/SIngkzn8,https://data.gov.tw/dataset/9606,真資料,1,1,,138,,text
原住民子女身心障礙類學生數統計,政府開放資料平臺,,CSV,5,OGDL-1.0,2026/5/14 下午 04:21:38,https://odportal.tw/dataset/YSM0aYXv,https://data.gov.tw/dataset/46727,真資料,5,2,,22,,text
原住民戶數、人口數按戶別及性別,政府開放資料平臺,,CSV;JSON;API,15,OGDL-1.0,2026/6/22 下午 02:29:21,https://odportal.tw/dataset/6d3FzgS_,https://data.gov.tw/dataset/14301,真資料,15,2,,2500,,text
原住民且身心障礙退除役官兵人數按年齡及性別分,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/5/27 下午 03:06:34,https://odportal.tw/dataset/hhQT9lvb,https://data.gov.tw/dataset/172157,真資料,1,1,,84,,text
原住民且身心障礙退除役官兵人數按縣市及性別分,政府開放資料平臺,,CSV,2,OGDL-1.0,2026/5/27 下午 03:16:04,https://odportal.tw/dataset/HA_FC5ME,https://data.gov.tw/dataset/172158,真資料,2,2,,308,,text
原住民平均餘命－按原住民別、單一年齡別,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/3/18 下午 03:39:30,https://odportal.tw/dataset/3M_HsE2l,https://data.gov.tw/dataset/14253,真資料,1,1,,273,,text
原住民平均餘命統計,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:53:18,https://odportal.tw/dataset/9owjfWQO,https://data.gov.tw/dataset/157732,真資料,3,2,,40,,json;text
原住民民族別認定辦法第9條第3項-新民族別之原屬民族別體系表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:52:24,https://odportal.tw/dataset/svTLQey3,https://data.gov.tw/dataset/112705,真資料,3,2,,7,,json;text
原住民地區國民小學設立附設幼兒園之比率,政府開放資料平臺,,XLS,1,OGDL-1.0,2025/3/11 下午 03:59:11,https://odportal.tw/dataset/naTb3g_T,https://data.gov.tw/dataset/151066,二進位,1,1,,,,xls
原住民有酬就業者每月主要工作收入-按工作狀況分,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/3/6 上午 07:04:11,https://odportal.tw/dataset/9FCOKXn0,https://data.gov.tw/dataset/161522,真資料,3,2,,203,,json;text
原住民死亡人口數按性別、年齡及原住民身分分(按發生),政府開放資料平臺,,CSV,4,OGDL-1.0,2026/6/4 下午 03:14:23,https://odportal.tw/dataset/n9XR6dnB,https://data.gov.tw/dataset/127531,真資料,4,2,,4299,,text
原住民身心障礙者機構式服務生活資材費用補助計畫,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:00:51,https://odportal.tw/dataset/l5J1wuOz,https://data.gov.tw/dataset/174175,真資料,3,2,,29,,json;text
原住民身心障礙者機構式服務生活資材費用補助計畫執行情形統計表依縣市別統計,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:00:44,https://odportal.tw/dataset/F9okvRZM,https://data.gov.tw/dataset/145172,真資料,3,2,,32,,json;text
原住民性別概況─按區域別分,政府開放資料平臺,,CSV,1,OGDL-1.0,2025/12/15 下午 09:29:43,https://odportal.tw/dataset/5vhYv5aw,https://data.gov.tw/dataset/9607,真資料,1,1,,299,,text
原住民保留地非都市土地編定使用地類別統計表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:13:02,https://odportal.tw/dataset/A44G7INM,https://data.gov.tw/dataset/170605,真資料,3,2,,2080,,json;text
原住民保留地建築及農林用地面積統計,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:55:46,https://odportal.tw/dataset/7iICmJx3,https://data.gov.tw/dataset/164516,真資料,3,2,,390,,json;text
原住民保留地都市土地使用分區統計表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:12:50,https://odportal.tw/dataset/h-QzsCtk,https://data.gov.tw/dataset/170606,真資料,3,2,,1248,,json;text
原住民保留地筆數及面積,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:50:54,https://odportal.tw/dataset/xF7ZLYpb,https://data.gov.tw/dataset/112682,真資料,3,2,,39,,json;text
原住民保留地禁伐補償合格面積及補償金額,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:54:42,https://odportal.tw/dataset/Pv32eFD3,https://data.gov.tw/dataset/150989,真資料,3,2,,72,,json;text
原住民保留地違規超限利用處理執行成果,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:55:33,https://odportal.tw/dataset/JLaZ3Min,https://data.gov.tw/dataset/145451,真資料,3,2,,131,,json;text
原住民保留地範圍資訊,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:45:19,https://odportal.tw/dataset/hsKdAqS4,https://data.gov.tw/dataset/33685,真資料,3,2,,4,,json;text
原住民保留地權利回復-所有權-成果筆數及面積,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 04:55:39,https://odportal.tw/dataset/bv-Z0PFv,https://data.gov.tw/dataset/156630,真資料,3,2,,8,,json;text
原住民重點學校,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/5/14 下午 03:14:03,https://odportal.tw/dataset/QtMw18QN,https://data.gov.tw/dataset/162567,真資料,1,1,,431,,text
原住民退除役官兵人數按年齡及性別分,政府開放資料平臺,,CSV,2,OGDL-1.0,2026/5/27 下午 02:50:11,https://odportal.tw/dataset/nlsgI0xF,https://data.gov.tw/dataset/172154,真資料,2,2,,84,,text
原住民退除役官兵人數按退伍軍階及軍種分,政府開放資料平臺,,CSV,1,OGDL-1.0,2026/6/1 上午 09:37:50,https://odportal.tw/dataset/6mMwbXGi,https://data.gov.tw/dataset/177676,真資料,1,1,,90,,text
原住民退除役官兵人數按縣市及性別分,政府開放資料平臺,,CSV,2,OGDL-1.0,2026/5/27 下午 03:02:15,https://odportal.tw/dataset/3hY1nq8M,https://data.gov.tw/dataset/172156,真資料,2,2,,308,,text
原住民教育調查統計之各級學校原住民學生族籍分布,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:11:55,https://odportal.tw/dataset/LJiHYqsT,https://data.gov.tw/dataset/170581,真資料,3,2,,34,,json;text
原住民教育調查統計之具原住民身分教師及族語老師通過族語認證調查依族別統計,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/4/5 下午 05:07:38,https://odportal.tw/dataset/0XPUNgFz,https://data.gov.tw/dataset/170582,真資料,3,2,,35,,json;text
原住民族16族語方言之分布參考表,政府開放資料平臺,,JSON;XML;CSV,3,OGDL-1.0,2026/5/26 下午 03:39:20,https://odportal.tw/dataset/scV_jGpy,https://data.gov.tw/dataset/164237,真資料,3,2,,133,,json;text
